"country_num" "week" "infected_number" "infected_percentage" "code"
"3193" 47 27 0 0 "HUN"
"3194" 48 27 3.89739109056132 0.00117469847023049 "ISL"
"3195" 49 27 2.92022941598141 0.000000220035199157525 "IND"
"3196" 50 27 30.0940482217113 0.000011562389361094 "IDN"
"3197" 51 27 15.5895643669055 0.0000415193745012823 "IRQ"
"3198" 52 27 101.332168328533 0.00214960370812034 "IRL"
"3199" 53 27 164.664773539933 0.00200995443665639 "ISR"
"3200" 54 27 12.8667464917476 0.0000213792979379223 "ITA"
"3201" 55 27 0.974347772933335 0.0000347564022389308 "JAM"
"3202" 56 27 199.623076038788 0.000158072846005622 "JPN"
"3203" 57 27 37.9995631398319 0.000490456170007382 "JOR"
"3204" 58 27 55.133221768294 0.000310104029622311 "KAZ"
"3205" 59 27 0.974347772941739 0.00000206204845261304 "KEN"
"3206" 60 27 15.5895643660137 0.000258371912580905 "KGZ"
"3207" 61 27 16.5639121363178 0.000846937486453621 "LVA"
"3208" 62 27 4.87173886460679 0.0000813562857296196 "LBN"
"3209" 63 27 3.89739109162848 0.000136749125154068 "LTU"
"3210" 64 27 3.8973910910737 0.000676345064681687 "LUX"
"3211" 65 27 3.89739109175299 0.0000156422336447619 "MDG"
"3212" 66 27 3.89739109175605 0.0000126737823016702 "MYS"
"3213" 67 27 0 0 "MDV"
"3214" 68 27 0.974347772940888 0.00000537279646018774 "MLI"
"3215" 69 27 23.3843465162366 0.00557280996061546 "MLT"
"3216" 70 27 4.87173886313172 0.00122910730115039 "MTQ"
"3217" 71 27 0 0 "MRT"
"3218" 72 27 11.6921732724841 0.000915267986877398 "MUS"
"3219" 73 27 93.5875400705896 0.0000729076702027047 "MEX"
"3220" 74 27 31.462227795728 0.00107379470457132 "MNG"
"3221" 75 27 0 0 "MNE"
"3222" 76 27 6.82043441056063 0.0000195893433595297 "MAR"
"3223" 77 27 0 0 "MOZ"
"3224" 78 27 0 0 "MMR"
"3225" 79 27 45.7943453263691 0.000158728621289963 "NPL"
"3226" 80 27 55.5378230529172 0.000327083094511798 "NLD"
"3227" 81 27 0.97434777284827 0.000365703605379355 "NCL"
"3228" 82 27 0 0 "NZL"
"3229" 83 27 4.87173886460954 0.0000792148152751902 "NIC"
"3230" 84 27 1.94149762507854 0.00000940700715121675 "NER"
"3231" 85 27 2.9230433188256 0.00000156322873667571 "NGA"
"3232" 86 27 257.629987052926 0.0042545016677972 "NOR"
"3233" 87 27 121.79347153371 0.00261669847193613 "OMN"
"3234" 88 27 35.0765198257533 0.0000181907152087182 "PAK"
"3235" 89 27 8.76912995597206 0.000219755332063255 "PAN"
"3236" 90 27 0.974347772938545 0.0000144875163809384 "PRY"
"3237" 91 27 0.974347772941481 0.00000306647218914539 "PER"
"3238" 92 27 0.000000480668411207068 0.000000000000471677516083909 "PHL"
"3239" 93 27 0.97434777294162 0.00000252466433869364 "POL"
"3240" 94 27 70.524740809375 0.000723312573607132 "PRT"
"3241" 95 27 136.408687997693 0.00595315497107812 "QAT"
"3242" 96 27 2.92304331881517 0.000015088439859935 "ROU"
"3243" 97 27 204.613032310177 0.000142647289429464 "RUS"
"3244" 98 27 0.00000484653034017678 0.0000000000425660491152551 "RWA"
"3245" 99 27 0 0 "SEN"
"3246" 100 27 2.92304331880123 0.0000331685143074825 "SRB"
"3247" 101 27 26.3073898662363 0.000461816240801577 "SGP"
"3248" 102 27 0 0 "SVK"
"3249" 103 27 95.486081632111 0.00461427636305832 "SVN"
"3250" 104 27 0 0 "ZAF"
"3251" 105 27 80.8708651504629 0.000175559666485927 "ESP"
"3252" 106 27 14.1054902818132 0.0000656106667738348 "LKA"
"3253" 107 27 0 0 "SUR"
"3254" 108 27 272.817376224536 0.00276919888996034 "SWE"
"3255" 109 27 61.658950733561 0.000793760196323963 "CHE"
"3256" 110 27 0.974347772941901 0.00000142978174151248 "THA"
"3257" 111 27 0 0 "TGO"
"3258" 112 27 0 0 "TUN"
"3259" 113 27 732.709525074713 0.000920234300230397 "TUR"
"3260" 114 27 0.00000652312618012432 0.000000000151307210093857 "TKM"
"3261" 115 27 0.974347772941648 0.00000241637124946791 "UGA"
"3262" 116 27 92.5630384244505 0.000207427090178837 "UKR"
"3263" 117 27 929.527775316601 0.000286786145264884 "USA"
"3264" 118 27 0.495712833857455 0.00000585257113732873 "URY"
"3265" 119 27 2.92304331881937 0.0000096468656561008 "UZB"
"3266" 120 27 0.974347772942003 0.00000103166501801276 "VNM"
"3267" 121 27 0 0 "ZMB"
"3268" 1 28 12.6538671935908 0.0000379199522012721 "AFG"
"3269" 2 28 0 0 "ALB"
"3270" 3 28 0.000000468715756914818 0.00000000000117356840463163 "DZA"
"3271" 4 28 9.58452780896852 0.0000219782560910768 "ARG"
"3272" 5 28 0 0 "ARM"
"3273" 6 28 24.9192257121121 0.000102676536249042 "AUS"
"3274" 7 28 42.8284735728857 0.000499770218548282 "AUT"
"3275" 8 28 7.78699519494697 0.000557476627056495 "BHR"
"3276" 9 28 4.86687199758151 0.0000029874447155234 "BGD"
"3277" 10 28 0 0 "BRB"
"3278" 11 28 5.840246397004 0.000061596091987815 "BLR"
"3279" 12 28 7.78699519599064 0.0000684755935492262 "BEL"
"3280" 13 28 3.8934975975385 0.000496554355427603 "BTN"
"3281" 14 28 0 0 "BIH"
"3282" 15 28 14.527507731549 0.00000691967394387456 "BRA"
"3283" 16 28 2.92012319851837 0.0000411412669301621 "BGR"
"3284" 17 28 0 0 "BFA"
"3285" 18 28 3.89349759804215 0.0000245999766986687 "KHM"
"3286" 19 28 2.92012319854153 0.0000122056241500219 "CMR"
"3287" 20 28 284.568637834548 0.000800873836239633 "CAN"
"3288" 21 28 0 0 "CAF"
"3289" 22 28 2.92012319853841 0.0000161049379877862 "CHL"
"3290" 23 28 2792.03918484628 0.00020186570755645 "CHN"
"3291" 24 28 7.78699519610263 0.0000160047117557293 "COL"
"3292" 25 28 42.8284735684018 0.000881749049937676 "CRI"
"3293" 26 28 6.81362079631853 0.000161269093103612 "HRV"
"3294" 27 28 5.84024639702054 0.0000512622074788979 "CUB"
"3295" 28 28 3.89349759802901 0.0000369119851069174 "CZE"
"3296" 29 28 29.201231981406 0.000513135034598357 "DNK"
"3297" 30 28 0 0 "DOM"
"3298" 31 28 3.89349759804304 0.0000237619204723889 "ECU"
"3299" 32 28 218.035865477877 0.000233484173006569 "EGY"
"3300" 33 28 0.973374399512874 0.0000158364471981633 "SLV"
"3301" 34 28 7.78699519486723 0.000594833962379401 "EST"
"3302" 35 28 681.362079537039 0.000668964376810216 "ETH"
"3303" 36 28 0 0 "FJI"
"3304" 37 28 7.32772279125362 0.000170669591184601 "FIN"
"3305" 38 28 53.6724247126765 0.0000845535579468357 "FRA"
"3306" 39 28 0 0 "GUF"
"3307" 40 28 6.81362079629996 0.000171205923047021 "GEO"
"3308" 41 28 10.1097150036385 0.0000126359400233117 "DEU"
"3309" 42 28 0 0 "GHA"
"3310" 43 28 48.6687199699095 0.000445706330047207 "GRC"
"3311" 44 28 1.94674879881345 0.000413720371995453 "GLP"
"3312" 45 28 1.94674879902797 0.0000116760867060884 "GTM"
"3313" 46 28 9.7337439948539 0.000118856374702853 "HND"
"3314" 47 28 0 0 "HUN"
"3315" 48 28 3.89349759681606 0.00117352494644493 "ISL"
"3316" 49 28 2.91720400935695 0.000000219804926120526 "IND"
"3317" 50 28 30.0597350491175 0.0000115497277986868 "IDN"
"3318" 51 28 15.5739903920965 0.0000414778966461383 "IRQ"
"3319" 52 28 101.230937490195 0.00214745625396972 "IRL"
"3320" 53 28 164.500273427857 0.00200794649213377 "ISR"
"3321" 54 28 12.8251360185254 0.0000213049544358312 "ITA"
"3322" 55 28 0.973374399507836 0.000034721680593082 "JAM"
"3323" 56 28 199.344645884376 0.000157854206725179 "JPN"
"3324" 57 28 37.9616015760689 0.000489966204291139 "JOR"
"3325" 58 28 55.025719493832 0.000309550557559685 "KAZ"
"3326" 59 28 0.97337439951655 0.00000205998846620883 "KEN"
"3327" 60 28 15.5739903911718 0.000258113799039569 "KGZ"
"3328" 61 28 16.5473647879533 0.000846091395897481 "LVA"
"3329" 62 28 4.86687199747708 0.0000812750108001095 "LBN"
"3330" 63 28 3.89349759792261 0.000136612512777852 "LTU"
"3331" 64 28 3.89349759734735 0.000675669395957496 "LUX"
"3332" 65 28 3.89349759805172 0.0000156266070533484 "MDG"
"3333" 66 28 3.89349759805489 0.0000126611211931492 "MYS"
"3334" 67 28 0 0 "MDV"
"3335" 68 28 0.973374399515668 0.00000536742903652373 "MLI"
"3336" 69 28 23.3609855527637 0.00556724272315425 "MLT"
"3337" 70 28 4.86687199594757 0.00122787942294143 "MTQ"
"3338" 71 28 0 0 "MRT"
"3339" 72 28 11.6804927912779 0.000914353634150131 "MUS"
"3340" 73 28 93.458677971223 0.0000728131194013395 "MEX"
"3341" 74 28 31.3676571030866 0.0010716423386399 "MNG"
"3342" 75 28 0 0 "MNE"
"3343" 76 28 6.81362079658315 0.0000195697736055097 "MAR"
"3344" 77 28 0 0 "MOZ"
"3345" 78 28 0 0 "MMR"
"3346" 79 28 45.7485967753153 0.000158570051397043 "NPL"
"3347" 80 28 55.4823407675057 0.000326756338499311 "NLD"
"3348" 81 28 0.973374399419631 0.000365338267476244 "NCL"
"3349" 82 28 0 0 "NZL"
"3350" 83 28 4.86687199747994 0.0000791356796746675 "NIC"
"3351" 84 28 1.93928150294066 0.00000939760821219452 "NER"
"3352" 85 28 2.92012319855005 0.00000156166707116775 "NGA"
"3353" 86 28 254.620711681317 0.0041839849178679 "NOR"
"3354" 87 28 121.671799852461 0.0026140843900942 "OMN"
"3355" 88 28 35.041478382441 0.0000181725426842214 "PAK"
"3356" 89 28 8.76036959512677 0.000219535796486041 "PAN"
"3357" 90 28 0.973374399513238 0.0000144730433520717 "PRY"
"3358" 91 28 0.973374399516282 0.00000306340878342834 "PER"
"3359" 92 28 0.000000497853693352627 0.000000000000488604781072604 "PHL"
"3360" 93 28 0.973374399516427 0.00000252214219901922 "POL"
"3361" 94 28 69.8801114815337 0.000718271368631981 "PRT"
"3362" 95 28 136.272415710263 0.00594720776890762 "QAT"
"3363" 96 28 2.92012319853923 0.0000150733665085126 "ROU"
"3364" 97 28 204.408623890607 0.00014250478478712 "RUS"
"3365" 98 28 0.00000495425305769684 0.0000000000435853080999856 "RWA"
"3366" 99 28 0 0 "SEN"
"3367" 100 28 2.92012319852478 0.0000331353789616783 "SRB"
"3368" 101 28 26.2811087836384 0.000461354886374883 "SGP"
"3369" 102 28 0 0 "SVK"
"3370" 103 28 95.3906910321545 0.00460966670075871 "SVN"
"3371" 104 28 0 0 "ZAF"
"3372" 105 28 80.7900751560356 0.000175384282378799 "ESP"
"3373" 106 28 14.0060406760463 0.0000650680005368874 "LKA"
"3374" 107 28 0 0 "SUR"
"3375" 108 28 272.544831658133 0.00276643246019259 "SWE"
"3376" 109 28 60.90307979087 0.000786410681510741 "CHE"
"3377" 110 28 0.973374399516718 0.00000142835338955269 "THA"
"3378" 111 28 0 0 "TGO"
"3379" 112 28 0 0 "TUN"
"3380" 113 28 731.977548252421 0.000919314986155999 "TUR"
"3381" 114 28 0.00000655271577790679 0.000000000153537952744128 "TKM"
"3382" 115 28 0.973374399516456 0.00000241395729458964 "UGA"
"3383" 116 28 92.4705679488724 0.000207219870515318 "UKR"
"3384" 117 28 928.599177066394 0.000286499645904942 "USA"
"3385" 118 28 0.487001319274193 0.00000562142580758654 "URY"
"3386" 119 28 2.92012319854358 0.00000963722843730942 "UZB"
"3387" 120 28 0.973374399516824 0.00000103063438465975 "VNM"
"3388" 121 28 0 0 "ZMB"
"3389" 1 29 12.6412259802596 0.0000378820701690086 "AFG"
"3390" 2 29 0 0 "ALB"
"3391" 3 29 0.000000483747107792689 0.00000000000121169440449251 "DZA"
"3392" 4 29 9.56946041979975 0.000021948144138034 "ARG"
"3393" 5 29 0 0 "ARM"
"3394" 6 29 24.8452765375791 0.000102378038960412 "AUS"
"3395" 7 29 42.7856879275724 0.000499270948097455 "AUT"
"3396" 8 29 7.7792159867038 0.000556919707902958 "BHR"
"3397" 9 29 4.86200999245578 0.0000029844602582525 "BGD"
"3398" 10 29 0 0 "BRB"
"3399" 11 29 5.83441199084979 0.0000615345574918813 "BLR"
"3400" 12 29 7.77921598778452 0.0000684071864312236 "BEL"
"3401" 13 29 3.88960799341922 0.000496058297624065 "BTN"
"3402" 14 29 0 0 "BIH"
"3403" 15 29 14.5102992187939 0.00000691101756314539 "BRA"
"3404" 16 29 2.91720599544185 0.000041100166804482 "BGR"
"3405" 17 29 0 0 "BFA"
"3406" 18 29 3.88960799394074 0.0000245754013219407 "KHM"
"3407" 19 29 2.91720599546583 0.0000121934307314945 "CMR"
"3408" 20 29 283.524991396276 0.000798564365279184 "CAN"
"3409" 21 29 0 0 "CAF"
"3410" 22 29 2.9172059954626 0.0000160888491547338 "CHL"
"3411" 23 29 2789.12084972351 0.000201650424246121 "CHN"
"3412" 24 29 7.77921598790048 0.0000159887230486828 "COL"
"3413" 25 29 42.7856879229293 0.000880868182629013 "CRI"
"3414" 26 29 6.80681398913202 0.000161107985279341 "HRV"
"3415" 27 29 5.83441199086692 0.0000512109965336002 "CUB"
"3416" 28 29 3.88960799392714 0.0000368751100337819 "CZE"
"3417" 29 29 29.1720599505067 0.00051262241269616 "DNK"
"3418" 30 29 0 0 "DOM"
"3419" 31 29 3.88960799394167 0.0000237381823138313 "ECU"
"3420" 32 29 217.818047647756 0.00023325092231719 "EGY"
"3421" 33 29 0.972401998487607 0.0000158206265874098 "SLV"
"3422" 34 29 7.77921598662124 0.000594239723247446 "EST"
"3423" 35 29 680.681398815024 0.000668296081393307 "ETH"
"3424" 36 29 0 0 "FJI"
"3425" 37 29 7.20374038910606 0.00016958181155651 "FIN"
"3426" 38 29 53.4833235186695 0.0000843142309599887 "FRA"
"3427" 39 29 0 0 "GUF"
"3428" 40 29 6.8068139891128 0.000171034888329604 "GEO"
"3429" 41 29 10.0780686745648 0.0000126003215305143 "DEU"
"3430" 42 29 0 0 "GHA"
"3431" 43 29 48.6200999184426 0.000445261069421504 "GRC"
"3432" 44 29 1.94480399675538 0.000413307065342118 "GLP"
"3433" 45 29 1.94480399697751 0.0000116644222954677 "GTM"
"3434" 46 29 9.72401998459147 0.000118737637184384 "HND"
"3435" 47 29 0 0 "HUN"
"3436" 48 29 3.88960799267115 0.00117235259500966 "ISL"
"3437" 49 29 2.91418173529813 0.000000219574893958957 "IND"
"3438" 50 29 30.0254608055808 0.0000115370800502301 "IDN"
"3439" 51 29 15.5584319756884 0.0000414364602273716 "IRQ"
"3440" 52 29 101.129807781468 0.00214531094512589 "IRL"
"3441" 53 29 164.335937651399 0.00200594055354781 "ISR"
"3442" 54 29 12.7836670764832 0.000021230882285847 "ITA"
"3443" 55 29 0.97240199848239 0.0000346869936341575 "JAM"
"3444" 56 29 199.066603084138 0.000157635869090658 "JPN"
"3445" 57 29 37.9236779359084 0.000489476728050651 "JOR"
"3446" 58 29 54.9184181383176 0.000308998032856448 "KAZ"
"3447" 59 29 0.972401998491413 0.00000205793053773105 "KEN"
"3448" 60 29 15.5584319747308 0.000257855943353662 "KGZ"
"3449" 61 29 16.5308339703901 0.000845246150585821 "LVA"
"3450" 62 29 4.86200999234765 0.0000811938170642542 "LBN"
"3451" 63 29 3.88960799381697 0.0001364760368774 "LTU"
"3452" 64 29 3.8896079932213 0.000674994402226369 "LUX"
"3453" 65 29 3.88960799395066 0.0000156109960728996 "MDG"
"3454" 66 29 3.88960799395394 0.0000126484727330756 "MYS"
"3455" 67 29 0 0 "MDV"
"3456" 68 29 0.972401998490499 0.00000536206697491595 "MLI"
"3457" 69 29 23.3376479268959 0.00556168104736387 "MLT"
"3458" 70 29 4.86200999076386 0.00122665277138284 "MTQ"
"3459" 71 29 0 0 "MRT"
"3460" 72 29 11.6688239788726 0.000913440194861254 "MUS"
"3461" 73 29 93.3299904443347 0.0000727186894580303 "MEX"
"3462" 74 29 31.2733074173781 0.00106949320266097 "MNG"
"3463" 75 29 0 0 "MNE"
"3464" 76 29 6.80681398940603 0.0000195502234016739 "MAR"
"3465" 77 29 0 0 "MOZ"
"3466" 78 29 0 0 "MMR"
"3467" 79 29 45.7028939270642 0.000158411639915446 "NPL"
"3468" 80 29 55.4269139088977 0.000326429908916083 "NLD"
"3469" 81 29 0.972401998391055 0.0003649732945457 "NCL"
"3470" 82 29 0 0 "NZL"
"3471" 83 29 4.8620099923506 0.0000790566231306099 "NIC"
"3472" 84 29 1.9370678710376 0.00000938821866385951 "NER"
"3473" 85 29 2.91720599547465 0.00000156010696576363 "NGA"
"3474" 86 29 251.660051316435 0.0041149580200531 "NOR"
"3475" 87 29 121.550249721228 0.00261147291972016 "OMN"
"3476" 88 29 35.0064719455306 0.0000181543883140766 "PAK"
"3477" 89 29 8.75161798588201 0.00021931648022487 "PAN"
"3478" 90 29 0.972401998487984 0.0000144585847817609 "PRY"
"3479" 91 29 0.972401998491136 0.0000030603484380536 "PER"
"3480" 92 29 0.000000514951293586843 0.000000000000505450378209172 "PHL"
"3481" 93 29 0.972401998491285 0.00000251962257896233 "POL"
"3482" 94 29 69.240127572854 0.000713255879074446 "PRT"
"3483" 95 29 136.136279558864 0.00594126650799278 "QAT"
"3484" 96 29 2.91720599546345 0.0000150583082153683 "ROU"
"3485" 97 29 204.204419675049 0.000142362422506915 "RUS"
"3486" 98 29 0.00000505749621822258 0.0000000000445685245275784 "RWA"
"3487" 99 29 0 0 "SEN"
"3488" 100 29 2.91720599544848 0.0000331022767180846 "SRB"
"3489" 101 29 26.2548539558423 0.000460893992841266 "SGP"
"3490" 102 29 0 0 "SVK"
"3491" 103 29 95.2953957274162 0.00460506164351216 "SVN"
"3492" 104 29 0 0 "ZAF"
"3493" 105 29 80.709365870813 0.000175209073480395 "ESP"
"3494" 106 29 13.907396326798 0.0000645304032072374 "LKA"
"3495" 107 29 0 0 "SUR"
"3496" 108 29 272.272559363766 0.00276366879408832 "SWE"
"3497" 109 29 60.1543919437837 0.000779109423709433 "CHE"
"3498" 110 29 0.972401998491587 0.00000142692646451651 "THA"
"3499" 111 29 0 0 "TGO"
"3500" 112 29 0 0 "TUN"
"3501" 113 29 731.246302674988 0.000918396590476378 "TUR"
"3502" 114 29 0.00000657168307280396 0.000000000155563045433227 "TKM"
"3503" 115 29 0.972401998491315 0.00000241154575125228 "UGA"
"3504" 116 29 92.3781898512999 0.000207012857864244 "UKR"
"3505" 117 29 927.671506485844 0.000286213432757862 "USA"
"3506" 118 29 0.478622993026139 0.00000540413249521899 "URY"
"3507" 119 29 2.91720599546796 0.00000962760084609962 "UZB"
"3508" 120 29 0.972401998491697 0.00000102960478090947 "VNM"
"3509" 121 29 0 0 "ZMB"
"3510" 1 30 12.6285973955005 0.0000378442259808954 "AFG"
"3511" 2 30 0 0 "ALB"
"3512" 3 30 0.000000498623544917824 0.00000000000124946311435757 "DZA"
"3513" 4 30 9.55441560450342 0.0000219180717847415 "ARG"
"3514" 5 30 0 0 "ARM"
"3515" 6 30 24.771543803074 0.000102080397429704 "AUS"
"3516" 7 30 42.7429450251191 0.000498772176417813 "AUT"
"3517" 8 30 7.77144454988976 0.000556363345111661 "BHR"
"3518" 9 30 4.85715284447317 0.00000298147878245442 "BGD"
"3519" 10 30 0 0 "BRB"
"3520" 11 30 5.82858341326735 0.000061473084468909 "BLR"
"3521" 12 30 7.7714445510074 0.000068338847651932 "BEL"
"3522" 13 30 3.8857222750145 0.000495562735382278 "BTN"
"3523" 14 30 0 0 "BIH"
"3524" 15 30 14.4931112645553 0.00000690237212489646 "BRA"
"3525" 16 30 2.9142917066512 0.0000410591077378274 "BGR"
"3526" 17 30 0 0 "BFA"
"3527" 18 30 3.88572227555384 0.0000245508504960141 "KHM"
"3528" 19 30 2.914291706676 0.0000121812494941923 "CMR"
"3529" 20 30 282.484576827115 0.000796260367811518 "CAN"
"3530" 21 30 0 0 "CAF"
"3531" 22 30 2.91429170667266 0.0000160727763944256 "CHL"
"3532" 23 30 2786.20556749692 0.000201435370804075 "CHN"
"3533" 24 30 7.77144455112732 0.0000159727503143546 "COL"
"3534" 25 30 42.7429450203174 0.000879988195306808 "CRI"
"3535" 26 30 6.80001398194591 0.000160947038401787 "HRV"
"3536" 27 30 5.82858341328506 0.0000511598367480369 "CUB"
"3537" 28 30 3.88572227553977 0.0000368382717988446 "CZE"
"3538" 29 30 29.1429170624667 0.000512110302903249 "DNK"
"3539" 30 30 0 0 "DOM"
"3540" 31 30 3.8857222755548 0.0000237144678696941 "ECU"
"3541" 32 30 217.600447417647 0.000233017904645251 "EGY"
"3542" 33 30 0.971430568890964 0.0000158048217814465 "SLV"
"3543" 34 30 7.77144454980438 0.00059364607776039 "EST"
"3544" 35 30 680.001398093058 0.000667628453603529 "ETH"
"3545" 36 30 0 0 "FJI"
"3546" 37 30 7.08062537681212 0.000168491080917884 "FIN"
"3547" 38 30 53.2947946222154 0.0000840754738036258 "FRA"
"3548" 39 30 0 0 "GUF"
"3549" 40 30 6.80001398192603 0.00017086402447587 "GEO"
"3550" 41 30 10.0465146729863 0.000012564796243784 "DEU"
"3551" 42 30 0 0 "GHA"
"3552" 43 30 48.5715284384076 0.000444816253611169 "GRC"
"3553" 44 30 1.94286113755458 0.000412894171582133 "GLP"
"3554" 45 30 1.9428611377843 0.0000116527695375931 "GTM"
"3555" 46 30 9.71430568861532 0.000118619018284695 "HND"
"3556" 47 30 0 0 "HUN"
"3557" 48 30 3.88572227424087 0.0011711814147535 "ISL"
"3558" 49 30 2.9111625906153 0.000000219345102424889 "IND"
"3559" 50 30 29.9912254471421 0.0000115244461007049 "IDN"
"3560" 51 30 15.5428891021382 0.0000413950652035873 "IRQ"
"3561" 52 30 101.028779101325 0.00214316777944568 "IRL"
"3562" 53 30 164.171766046389 0.00200393661889457 "ISR"
"3563" 54 30 12.7423391596321 0.0000211570804491466 "ITA"
"3564" 55 30 0.971430568885569 0.0000346523413275049 "JAM"
"3565" 56 30 198.788947100582 0.000157417832686963 "JPN"
"3566" 57 30 37.8857921814648 0.000488987740796933 "JOR"
"3567" 58 30 54.8113173410698 0.000308446453953106 "KAZ"
"3568" 59 30 0.9714305688949 0.00000205587466512381 "KEN"
"3569" 60 30 15.5428891011479 0.000257598345265587 "KGZ"
"3570" 61 30 16.514319667114 0.000844401749674241 "LVA"
"3571" 62 30 4.85715284436134 0.000081112704440941 "LBN"
"3572" 63 30 3.88572227542584 0.000136339697316373 "LTU"
"3573" 64 30 3.88572227480981 0.000674320082813989 "LUX"
"3574" 65 30 3.88572227556409 0.0000155954006878204 "MDG"
"3575" 66 30 3.88572227556749 0.0000126358369088137 "MYS"
"3576" 67 30 0 0 "MDV"
"3577" 68 30 0.971430568893955 0.00000535671027000772 "MLI"
"3578" 69 30 23.314333615319 0.00555612492768823 "MLT"
"3579" 70 30 4.85715284272345 0.00122542734524918 "MTQ"
"3580" 71 30 0 0 "MRT"
"3581" 72 30 11.6571668236111 0.000912527668098244 "MUS"
"3582" 73 30 93.2014772569925 0.000072624380220344 "MEX"
"3583" 74 30 31.1791783280744 0.00106734729233333 "MNG"
"3584" 75 30 0 0 "MNE"
"3585" 76 30 6.80001398222928 0.0000195306927284918 "MAR"
"3586" 77 30 0 0 "MOZ"
"3587" 78 30 0 0 "MMR"
"3588" 79 30 45.6572367359587 0.000158253386686919 "NPL"
"3589" 80 30 55.3715424217218 0.00032610380543601 "NLD"
"3590" 81 30 0.971430568791113 0.000364608686223117 "NCL"
"3591" 82 30 0 0 "NZL"
"3592" 83 30 4.8571528443644 0.0000789776455640399 "NIC"
"3593" 84 30 1.93485672660553 0.00000937883849682942 "NER"
"3594" 85 30 2.91429170668513 0.00000155854841890481 "NGA"
"3595" 86 30 248.746993849528 0.0040473825907162 "NOR"
"3596" 87 30 121.428821018582 0.00260886405820516 "OMN"
"3597" 88 30 34.9715004800507 0.0000181362520801475 "PAK"
"3598" 89 30 8.74287511949492 0.000219097383060644 "PAN"
"3599" 90 30 0.971430568891353 0.0000144441406555619 "PRY"
"3600" 91 30 0.971430568894613 0.00000305729114996389 "PER"
"3601" 92 30 0.000000531961820986644 0.000000000000522214873590579 "PHL"
"3602" 93 30 0.971430568894768 0.00000251710547600589 "POL"
"3603" 94 30 68.6047640370583 0.000708266016122962 "PRT"
"3604" 95 30 136.000279407497 0.00593533118239831 "QAT"
"3605" 96 30 2.91429170667355 0.0000150432649654589 "ROU"
"3606" 97 30 204.000419459503 0.000142220202446628 "RUS"
"3607" 98 30 0.00000515637711581456 0.0000000000455165513813436 "RWA"
"3608" 99 30 0 0 "SEN"
"3609" 100 30 2.91429170665806 0.0000330692075436323 "SRB"
"3610" 101 30 26.2286253566194 0.000460433559740294 "SGP"
"3611" 102 30 0 0 "SVK"
"3612" 103 30 95.2001956226961 0.00460046118671823 "SVN"
"3613" 104 30 0 0 "ZAF"
"3614" 105 30 80.6287372141667 0.000175034039615681 "ESP"
"3615" 106 30 13.8095498371755 0.0000639978218582512 "LKA"
"3616" 107 30 0 0 "SUR"
"3617" 108 30 272.000559069437 0.00276090788888665 "SWE"
"3618" 109 30 59.4128378193417 0.000771856223855177 "CHE"
"3619" 110 30 0.97143056889508 0.00000142550096497843 "THA"
"3620" 111 30 0 0 "TGO"
"3621" 112 30 0 0 "TUN"
"3622" 113 30 730.5157876119 0.000917479112274057 "TUR"
"3623" 114 30 0.00000658052640315764 0.000000000157388008212166 "TKM"
"3624" 115 30 0.971430568894799 0.00000240913661704672 "UGA"
"3625" 116 30 92.2859040394472 0.000206806052018809 "UKR"
"3626" 117 30 926.74476264821 0.000285927505537718 "USA"
"3627" 118 30 0.470558076913567 0.00000519958502281752 "URY"
"3628" 119 30 2.91429170667821 0.00000961798287285344 "UZB"
"3629" 120 30 0.971430568895194 0.00000102857620573333 "VNM"
"3630" 121 30 0 0 "ZMB"
"3631" 1 31 12.6159814266976 0.0000378064195991262 "AFG"
"3632" 2 31 0 0 "ALB"
"3633" 3 31 0.00000051334619991216 0.00000000000128687693653327 "DZA"
"3634" 4 31 9.53939333064419 0.0000218880389808184 "ARG"
"3635" 5 31 0 0 "ARM"
"3636" 6 31 24.6980268838894 0.000101783609237948 "AUS"
"3637" 7 31 42.7002448228258 0.000498273903011084 "AUT"
"3638" 8 31 7.76368087674118 0.000555807538126799 "BHR"
"3639" 9 31 4.8523005487814 0.00000297850028515066 "BGD"
"3640" 10 31 0 0 "BRB"
"3641" 11 31 5.82276065843391 0.0000614116728574868 "BLR"
"3642" 12 31 7.76368087789563 0.000068270577143081 "BEL"
"3643" 13 31 3.8818404384425 0.000495067668207175 "BTN"
"3644" 14 31 0 0 "BIH"
"3645" 15 31 14.4759438440667 0.00000689373761515029 "BRA"
"3646" 16 31 2.91138032923506 0.0000410180896891805 "BGR"
"3647" 17 31 0 0 "BFA"
"3648" 18 31 3.88184043899961 0.0000245263241963625 "KHM"
"3649" 19 31 2.91138032926068 0.0000121690804259461 "CMR"
"3650" 20 31 281.447385712899 0.000793961833038075 "CAN"
"3651" 21 31 0 0 "CAF"
"3652" 22 31 2.91138032925723 0.000016056719690805 "CHL"
"3653" 23 31 2783.29333497009 0.000201220546984567 "CHN"
"3654" 24 31 7.76368087801951 0.000015956793536788 "COL"
"3655" 25 31 42.700244817866 0.000879109087091952 "CRI"
"3656" 26 31 6.793220767967 0.000160786252310165 "HRV"
"3657" 27 31 5.8227606584522 0.0000511087280710995 "CUB"
"3658" 28 31 3.88184043898508 0.000036801470365304 "CZE"
"3659" 29 31 29.113803288172 0.000511598704708026 "DNK"
"3660" 30 31 0 0 "DOM"
"3661" 31 31 3.8818404390006 0.0000236907771162867 "ECU"
